,track_id,track_title,artist_name,album_name,genre,unit_price,album_price,release_date,duration_ms,is_explicit,duration_min_raw,duration_flag,release_year,duration_min,revenue_proxy
3651,1577029002,Barsaat Ki Dhun,Rochak Kohli & Jubin Nautiyal,Barsaat Ki Dhun - Single,Indian Pop,0.99,0.99,2021-07-20 12:00:00,259215,False,4.32025,normal,2021,4.32025,0.99
3652,1270555666,Tu Jo Mila-Raabta,Shirley Setia & Jubin Nautiyal,T-Series Mixtape,Bollywood,0.99,12.99,2017-06-26 12:00:00,284145,False,4.73575,normal,2017,4.73575,0.99
3653,1455305320,Chitthi,Jubin Nautiyal,Chitthi - Single,Worldwide,0.99,0.99,2019-03-06 12:00:00,229913,False,3.8318833333333333,normal,2019,3.8318833333333333,0.99
3654,1563931903,Wafa Na Raas Aayee,Jubin Nautiyal,Wafa Na Raas Aayee - Single,Indian Pop,0.99,0.99,2021-04-24 12:00:00,288153,False,4.80255,normal,2021,4.80255,0.99
3655,1570959103,Bedardi Se Pyaar Ka,Jubin Nautiyal,Bedardi Se Pyaar Ka - Single,Indian,0.99,0.99,2021-06-09 12:00:00,255186,False,4.2531,normal,2021,4.2531,0.99
3656,1529449998,Meherbani (feat. Jubin Nautiyal),Arko,The Shaukeens (Original Motion Picture Soundtrack),Bollywood,1.29,9.03,2014-10-03 12:00:00,243592,False,4.059866666666666,normal,2014,4.059866666666666,1.29
3657,1495007524,Kinna Sona,"Meet Bros, Jubin Nautiyal & Dhvani Bhanushali",Marjaavaan (Original Motion Picture Soundtrack),Bollywood,1.29,12.99,2019-11-06 12:00:00,273926,False,4.565433333333333,normal,2019,4.565433333333333,1.29
3658,1559210062,Lut Gaye (feat. Emraan Hashmi),Jubin Nautiyal,Mumbai Saga (Original Motion Picture Soundtrack),Bollywood,1.29,3.87,2021-02-17 12:00:00,228031,False,3.8005166666666668,normal,2021,3.8005166666666668,1.29
3659,1449352374,Phir Mulaaqat,Jubin Nautiyal,Why Cheat India (Original Motion Picture Soundtrack),Bollywood,1.29,7.99,2019-01-04 12:00:00,250017,False,4.16695,normal,2019,4.16695,1.29
3660,1677558307,Jaadui,Pritam & Jubin Nautiyal,Tu Jhoothi Main Makkaar (Original Motion Picture Soundtrack),Bollywood,1.29,6.99,2023-03-10 12:00:00,222376,False,3.7062666666666666,normal,2023,3.7062666666666666,1.29
3661,1746718431,"Agar Ho Tum (From ""Mr. And Mrs. Mahi"")","Tanishk Bagchi, Kausar Munir & Jubin Nautiyal","Agar Ho Tum (From ""Mr. And Mrs. Mahi"") - Single",Bollywood,1.29,1.29,2024-05-20 12:00:00,253224,False,4.2204,normal,2024,4.2204,1.29
3662,1470816392,Ik Vaari Aa-Nadaan Parindey-Tum Ho Toh,"Shirley Setia, Jubin Nautiyal & Abhijit Vaghani",T-Series Mixtape Season 2,Bollywood,0.99,11.99,2019-04-29 12:00:00,263926,False,4.398766666666667,normal,2019,4.398766666666667,0.99
3663,1260601412,"Agar Tum Saath Ho-Maahi Ve (From ""T-Series Mixtape"")","Jubin Nautiyal, Prakriti Kakar, Abhijit Vaghani & A.R. Rahman","Agar Tum Saath Ho-Maahi Ve (From ""T-Series Mixtape"") - Single",Bollywood,1.29,7.99,2017-07-17 12:00:00,272869,False,4.547816666666667,normal,2017,4.547816666666667,1.29
3664,1756254286,Raataan Lambiyan,"Tanishk Bagchi, Jubin Nautiyal & Asees Kaur",Shershaah (Original Motion Picture Soundtrack) [Deluxe Edition],Bollywood,1.29,9.99,2021-09-01 12:00:00,230292,False,3.8382,normal,2021,3.8382,1.29
3665,1252587165,"Tu Jo Mila-Raabta (From ""T-Series Mixtape"")","Shirley Setia, Jubin Nautiyal, Abhijit Vaghani & Pritam","Tu Jo Mila-Raabta (From ""T-Series Mixtape"") - Single",Bollywood,1.29,7.99,2017-06-26 07:00:00,284145,False,4.73575,normal,2017,4.73575,1.29
3666,1488782935,Bimar Dil,Asees Kaur & Jubin Nautiyal,Pagalpanti (Original Motion Picture Soundtrack),Bollywood,1.29,4.99,2019-11-08 12:00:00,300278,False,5.0046333333333335,normal,2019,5.0046333333333335,1.29
3667,1533218780,Phir Chala,Payal Dev & Jubin Nautiyal,Ginny Weds Sunny (Original Motion Picture Soundtrack) - EP,Bollywood,1.29,5.99,2020-09-28 12:00:00,266833,False,4.447216666666667,normal,2020,4.447216666666667,1.29
3668,1529094771,Dil Chahte Ho,"Jubin Nautiyal, Payal Dev & A M Turaz",Dil Chahte Ho - Single,Indian Pop,0.99,0.99,2020-08-27 12:00:00,252772,False,4.212866666666667,normal,2020,4.212866666666667,0.99
3669,1552871829,Main Jis Din Bhulaa Du,"Rochak Kohli, Jubin Nautiyal & Tulsi Kumar",Main Jis Din Bhulaa Du - Single,Indian Pop,0.99,0.99,2021-02-10 12:00:00,300001,False,5.000016666666666,normal,2021,5.000016666666666,0.99
3670,1498889231,Bezubaan Kab Se,"Siddharth Basrur, Jubin Nautiyal, Sachin-Jigar & Mayur Puri",Street Dancer 3D (Original Motion Picture Soundtrack),Bollywood,0.99,8.99,2020-01-27 12:00:00,271279,False,4.521316666666666,normal,2020,4.521316666666666,0.99
3671,1617019273,Mast Nazron Se,Rochak Kohli & Jubin Nautiyal,Mast Nazron Se - Single,Indian Pop,0.99,0.99,2022-03-31 12:00:00,289088,False,4.818133333333333,normal,2022,4.818133333333333,0.99
3672,1746059590,Tu Mil Gaya,"Tanishk Bagchi, Jubin Nautiyal, Tulsi Kumar & Shloke Lal",Srikanth (Original Motion Picture Soundtrack) - EP,Bollywood,1.29,4.99,2024-04-16 12:00:00,269166,False,4.4861,normal,2024,4.4861,1.29
3673,1487052302,"Bimar Dil (From ""Pagalpanti"")","Asees Kaur, Jubin Nautiyal & Tanishk Bagchi","Bimar Dil (From ""Pagalpanti"") - Single",Bollywood,1.29,1.29,2019-11-08 12:00:00,300278,False,5.0046333333333335,normal,2019,5.0046333333333335,1.29
3674,1730515365,"Khushiyaan Bator Lo (From ""Shaitaan"")","Jubin Nautiyal, Amit Trivedi & Kumaar","Khushiyaan Bator Lo (From ""Shaitaan"") - Single",Bollywood,1.29,1.29,2024-02-15 12:00:00,212219,False,3.536983333333333,normal,2024,3.536983333333333,1.29
3675,1588721284,Meri Maa Ke Barabar Koi Nahi,Jubin Nautiyal,Meri Maa Ke Barabar Koi Nahi - Single,Devotional & Spiritual,0.99,0.99,2021-10-06 12:00:00,298046,False,4.967433333333333,normal,2021,4.967433333333333,0.99
3676,1515155552,"Akh Lad Jaave (From ""Loveyatri - A Journey of Love"")","Badshah, Asees Kaur & Jubin Nautiyal",Romantic Hits By Jubin Nautiyal,Bollywood,0.99,8.99,2018-10-31 12:00:00,180176,False,3.0029333333333335,normal,2018,3.0029333333333335,0.99
3677,1485143848,"Haiya Ho (From ""Marjaavaan"")","Tulsi Kumar, Jubin Nautiyal & Tanishk Bagchi","Haiya Ho (From ""Marjaavaan"") - Single",Bollywood,1.29,1.29,2019-10-26 12:00:00,170781,False,2.84635,normal,2019,2.84635,1.29
3678,1188255409,Kuch Din,Jubin Nautiyal,Kaabil (Original Motion Picture Soundtrack),Bollywood,1.29,5.99,2016-12-22 12:00:00,288847,False,4.814116666666667,normal,2016,4.814116666666667,1.29
3679,1592521672,Shershaah Mashup,"Dj Chetas, Jubin Nautiyal, Asees Kaur, B. Praak, Jasleen Royal, Darshan Raval & Palak Muchhal",Shershaah Mashup - Single,Bollywood,1.29,1.29,2021-10-29 12:00:00,236007,False,3.93345,normal,2021,3.93345,1.29
3680,1495007587,Tum Hi Aana (Sad Version),Jubin Nautiyal,Marjaavaan (Original Motion Picture Soundtrack),Bollywood,1.29,12.99,2019-11-27 12:00:00,83169,False,1.38615,normal,2019,1.38615,1.29
3681,1614120292,Phir Se Zara,Jubin Nautiyal & Shashwat Sachdev,Attack (Original Motion Picture Soundtrack),Bollywood,1.29,9.99,2022-03-13 12:00:00,230170,False,3.8361666666666667,normal,2022,3.8361666666666667,1.29
3682,1656946877,"Bana Sharabi (From ""Govinda Naam Mera"")",Tanishk Bagchi & Jubin Nautiyal,"Bana Sharabi (From ""Govinda Naam Mera"") - Single",Bollywood,1.29,1.29,2022-11-30 12:00:00,228125,False,3.8020833333333335,normal,2022,3.8020833333333335,1.29
3683,1703990594,"Akh Lad Jaave (From ""Loveyatri - A Journey of Love"")","Badshah, Asees Kaur & Jubin Nautiyal",Vibe With Jubin,Indian Pop,0.99,15.99,2018-10-31 12:00:00,180176,False,3.0029333333333335,normal,2018,3.0029333333333335,0.99
3684,1474369299,Dil Jaaniye,Tulsi Kumar & Jubin Nautiyal,Khandaani Shafakhana (Original Motion Picture Soundtrack),Bollywood,1.29,6.99,2019-07-16 12:00:00,282386,False,4.706433333333333,normal,2019,4.706433333333333,1.29
3685,1496607534,"Bezubaan Kab Se (From ""Street Dancer 3D"")","Siddharth Basrur, Jubin Nautiyal & Sachin-Jigar","Bezubaan Kab Se (From ""Street Dancer 3D"") - Single",Bollywood,1.29,1.29,2020-01-27 12:00:00,271279,False,4.521316666666666,normal,2020,4.521316666666666,1.29
3686,1659855547,Bana Sharabi,Tanishk Bagchi & Jubin Nautiyal,Govinda Naam Mera (Original Motion Picture Soundtrack),Bollywood,1.29,9.99,2022-11-30 12:00:00,228125,False,3.8020833333333335,normal,2022,3.8020833333333335,1.29
3687,1809304735,"Tumhe Dillagi (From ""Raid 2"")","Rochak Kohli, Jubin Nautiyal, Nusrat Fateh Ali Khan, Manoj Muntashir & Purnam Allahabadi","Tumhe Dillagi (From ""Raid 2"") - Single",Bollywood,1.29,1.29,2025-04-18 12:00:00,252072,False,4.2012,normal,2025,4.2012,1.29
3688,1539895348,Om Jai Jagdish Hare,"Tulsi Kumar, Neha Kakkar, Dhvani Bhanushali, Parampara Tandon, Jubin Nautiyal, Sachet Tandon, Guru Randhawa & Millind Gaba",Om Jai Jagdish Hare - Single,Devotional & Spiritual,0.99,0.99,2020-11-13 12:00:00,288623,False,4.810383333333333,normal,2020,4.810383333333333,0.99
3689,1724211600,"Akh Lad Jaave (From ""Loveyatri - A Journey of Love"")","Badshah, Asees Kaur & Jubin Nautiyal",Non-Stop Bollywood Super - Hit Party Songs,Bollywood,0.99,0.0,2018-10-31 12:00:00,180176,False,3.0029333333333335,normal,2018,3.0029333333333335,0.99
3690,1655127740,Saath Hum Rahein,"Devi Sri Prasad, Jubin Nautiyal & Amitabh Bhattacharya",Drishyam 2 (Original Motion Picture Soundtrack) - Single,Bollywood,1.29,1.99,2022-11-01 12:00:00,242903,False,4.048383333333334,normal,2022,4.048383333333334,1.29
3691,1598562496,Tu Mera Hogaya Hai,Pritam & Jubin Nautiyal,Tadap (Original Motion Picture Soundtrack),Bollywood,0.99,6.99,2021-11-22 12:00:00,309150,False,5.1525,normal,2021,5.1525,0.99
3692,1558416063,"Ishq Karo Dil Se (From ""Koi Jaane Na"")",Amaal Mallik & Jubin Nautiyal,"Ishq Karo Dil Se (From ""Koi Jaane Na"") - Single",Bollywood,1.29,1.29,2021-03-15 12:00:00,263705,False,4.395083333333333,normal,2021,4.395083333333333,1.29
3693,1585352314,Rim Jhim,Jubin Nautiyal,Rim Jhim - Single,Indian Pop,0.99,0.99,2021-09-14 12:00:00,226122,False,3.7687,normal,2021,3.7687,0.99
3694,1701944661,"Dil Ka Telephone 2.0 (From ""Dream Girl 2"")","Meet Bros, Jonita Gandhi & Jubin Nautiyal","Dil Ka Telephone 2.0 (From ""Dream Girl 2"") - Single",Bollywood,1.29,1.29,2023-08-10 12:00:00,309598,False,5.159966666666667,normal,2023,5.159966666666667,1.29
3695,1434394472,Sawarne Lage,Tanishk Bagchi & Jubin Nautiyal,Mitron (Original Motion Picture Soundtrack),Bollywood,1.29,5.99,2018-01-01 12:00:00,167000,False,2.783333333333333,normal,2018,2.783333333333333,1.29
3696,1589927432,Suna Hai,Jubin Nautiyal,Sanak (Original Motion Picture Soundtrack),Bollywood,1.29,5.16,2021-10-12 12:00:00,193333,False,3.2222166666666667,normal,2021,3.2222166666666667,1.29
3697,1759317212,Shaukan,"Jubin Nautiyal, Neha Kakkar, Shashwat Sachdev & Kumaar",Ulajh (Original Motion Picture Soundtrack),Bollywood,1.29,4.99,2024-07-19 12:00:00,167834,False,2.7972333333333332,normal,2024,2.7972333333333332,1.29
3698,1485705117,"Pyaar Toh Tha (From ""Bala"")","Sachin-Jigar, Jubin Nautiyal & Asees Kaur","Pyaar Toh Tha (From ""Bala"") - Single",Bollywood,1.29,1.29,2019-11-01 12:00:00,231306,False,3.8551,normal,2019,3.8551,1.29
3699,1244430617,Ik Vaari Aa (Jubin Version),Pritam & Jubin Nautiyal,Raabta (Original Motion Picture Soundtrack),Bollywood,0.99,5.99,2017-06-03 12:00:00,274476,False,4.5746,normal,2017,4.5746,0.99
3700,1582623032,Hare Krishna Hare Rama,Jubin Nautiyal,Hare Krishna Hare Rama - Single,Devotional & Spiritual,0.99,0.99,2021-08-27 12:00:00,309143,False,5.152383333333334,normal,2021,5.152383333333334,0.99
3701,1647350284,"Haaniya Ve (From ""Thank God"")","Tanishk Bagchi, Jubin Nautiyal & Rashmi Virag","Haaniya Ve (From ""Thank God"") - Single",Bollywood,1.29,1.29,2022-09-28 12:00:00,217176,False,3.6196,normal,2022,3.6196,1.29
3702,1107034112,Le Chala,Jubin Nautiyal,One Night Stand (Original Motion Picture Soundtrack),Bollywood,1.29,5.99,2016-04-06 07:00:00,288578,False,4.809633333333333,normal,2016,4.809633333333333,1.29
3703,1315299123,Zindagi Kuch Toh Bata (Reprise),Jubin Nautiyal,Best of Jubin Nautiyal,Bollywood,0.99,0.0,2015-06-25 12:00:00,258879,False,4.31465,normal,2015,4.31465,0.99
3704,1540255876,Meri Tum Ho,"Pritam, Jubin Nautiyal & Ash King",Ludo (Original Motion Picture Soundtrack),Bollywood,0.99,5.99,2020-11-07 12:00:00,227695,False,3.7949166666666665,normal,2020,3.7949166666666665,0.99
3705,1577029080,"Hanjugam (From ""Bhuj the Pride of India"")",Jubin Nautiyal & Gourov Dasgupta,"Hanjugam (From ""Bhuj the Pride of India"") - Single",Bollywood,1.29,1.29,2021-07-19 12:00:00,225426,False,3.7571,normal,2021,3.7571,1.29
3706,1188255411,Kaabil Hoon (Sad Version),Jubin Nautiyal,Kaabil (Original Motion Picture Soundtrack),Bollywood,1.29,5.99,2016-12-22 12:00:00,97227,False,1.62045,normal,2016,1.62045,1.29
3707,1826711727,"Bas Ek Dhadak (From ""Dhadak 2"")","Shreya Ghoshal, Jubin Nautiyal, Javed-Mohsin & Rashmi Virag","Bas Ek Dhadak (From ""Dhadak 2"") - Single",Bollywood,1.29,1.29,2025-07-15 12:00:00,259736,False,4.3289333333333335,normal,2025,4.3289333333333335,1.29
3708,1487785247,Habibi Ke Nain,Shreya Ghoshal & Jubin Nautiyal,Dabangg 3 (Original Motion Picture Soundtrack),Bollywood,1.29,6.99,2019-11-13 12:00:00,351192,False,5.8532,normal,2019,5.8532,1.29
3709,1352484512,Tujhe Dekha To,Lata Mangeshkar & Kumar Sanu,Dilwale Dulhania Le Jayenge (Original Motion Picture Soundtrack) [Dialogues Version],Bollywood,1.29,9.99,2003-01-01 12:00:00,303960,False,5.066,normal,2003,5.066,1.29
3710,1338741073,Lag Ja Gale Se Phir,Lata Mangeshkar,Woh Kaun Thi? (Original Motion Picture Soundtrack),Bollywood,1.29,6.45,1949-12-31 12:00:00,257613,False,4.29355,normal,1949,4.29355,1.29
3711,1274614035,Ek Pyar Ka Naghma Hai,Lata Mangeshkar & Mukesh,Shor (Original Motion Picture Soundtrack),Bollywood,1.29,9.99,1972-01-01 08:00:00,355453,False,5.924216666666666,normal,1972,5.924216666666666,1.29
3712,673575193,Dil To Pagal Hai,Lata Mangeshkar & Udit Narayan,Dil To Pagal Hai (Original Motion Picture Soundtrack),Bollywood,0.69,3.99,1997-08-27 12:00:00,336118,False,5.601966666666667,normal,1997,5.601966666666667,0.69
3713,673690042,Humko Humise Chura Lo,Lata Mangeshkar & Udit Narayan,Mohabbatein (Original Motion Picture Soundtrack),Bollywood,0.69,3.99,2000-01-01 12:00:00,473025,False,7.88375,normal,2000,7.88375,0.69
3714,673583141,Tere Liye,Lata Mangeshkar & Roop Kumar Rathod,Veer-Zaara (Original Motion Picture Soundtrack),Bollywood,0.69,3.99,2004-04-18 12:00:00,331677,False,5.52795,normal,2004,5.52795,0.69
3715,1352485224,Mere Khwabon Mein,Lata Mangeshkar,Dilwale Dulhania Le Jayenge (Original Motion Picture Soundtrack) [Dialogues Version],Bollywood,1.29,9.99,2005-09-01 12:00:00,256440,False,4.274,normal,2005,4.274,1.29
3716,1337283476,Tere Bina Zindagi Se,Lata Mangeshkar & Kishore Kumar,Aandhi (Original Motion Picture Soundtrack),Bollywood,1.29,9.99,1975-02-14 08:00:00,354013,False,5.900216666666667,normal,1975,5.900216666666667,1.29
3717,673575198,Bholi Si Surat,Lata Mangeshkar & Udit Narayan,Dil To Pagal Hai (Original Motion Picture Soundtrack),Bollywood,0.69,3.99,1997-08-27 12:00:00,255242,False,4.254033333333333,normal,1997,4.254033333333333,0.69
3718,1130322192,Jiya Jale,Lata Mangeshkar & M. G. Sreekumar,Dil Se (Original Motion Picture Soundtrack),Bollywood,1.29,6.99,1998-07-08 07:00:00,309107,False,5.151783333333333,normal,1998,5.151783333333333,1.29
3719,673583190,Do Pal,Lata Mangeshkar & Sonu Nigam,Veer-Zaara (Original Motion Picture Soundtrack),Bollywood,0.69,3.99,2004-04-18 12:00:00,265927,False,4.4321166666666665,normal,2004,4.4321166666666665,0.69
